Date,U_init,etp,prec,FC,WP,zr,dg,kc,area
2001-02-07,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-02-08,22,5.12,35.2,26,12,189.77,1.31,0.66,637200
2001-02-09,22,3.32,25,26,12,189.77,1.31,0.66,637200
2001-02-10,22,3.32,1,26,12,189.77,1.31,0.66,637200
2001-02-11,22,3.64,28,26,12,189.77,1.31,0.66,637200
2001-02-12,22,3.32,1.4,26,12,189.77,1.31,0.66,637200
2001-02-13,22,4.31,14.8,26,12,189.77,1.31,0.66,637200
2001-02-14,22,3.48,6.2,26,12,189.77,1.31,0.66,637200
2001-02-15,22,3.97,0,26,12,189.77,1.31,0.66,637200
2001-02-16,22,3.64,15,26,12,189.77,1.31,0.66,637200
2001-02-17,22,3.48,0.6,26,12,189.77,1.31,0.66,637200
2001-02-18,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-02-19,22,4.85,0,26,12,189.77,1.31,0.66,637200
2001-02-20,22,5.25,0,26,12,189.77,1.31,0.66,637200
2001-02-21,22,3.8,0,26,12,189.77,1.31,0.66,637200
2001-02-22,22,4.99,0,26,12,189.77,1.31,0.66,637200
2001-02-23,22,4.85,4.8,26,12,189.77,1.31,0.66,637200
2001-02-24,22,4.55,1,26,12,189.77,1.31,0.66,637200
2001-02-25,22,3.8,2.5,26,12,189.77,1.31,0.66,637200
2001-02-26,22,1.63,5.2,26,12,189.77,1.31,0.66,637200
2001-02-27,22,1.43,0,26,12,189.77,1.31,0.66,637200
2001-02-28,22,4.99,0,26,12,189.77,1.31,0.66,637200
2001-03-01,22,4.85,0,26,12,189.77,1.31,0.66,637200
2001-03-02,22,2.59,0,26,12,189.77,1.31,0.66,637200
2001-03-03,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-03-04,22,4.85,0,26,12,189.77,1.31,0.66,637200
2001-03-05,22,4.31,1.2,26,12,189.77,1.31,0.66,637200
2001-03-06,22,4.31,0,26,12,189.77,1.31,0.66,637200
2001-03-07,22,4.71,17.4,26,12,189.77,1.31,0.66,637200
2001-03-08,22,3.59,10,26,12,189.77,1.31,0.66,637200
2001-03-09,22,3.51,3.6,26,12,189.77,1.31,0.66,637200
2001-03-10,22,3.77,1.5,26,12,189.77,1.31,0.66,637200
2001-03-11,22,4.16,27.7,26,12,189.77,1.31,0.66,637200
2001-03-12,22,4.55,28.2,26,12,189.77,1.31,0.66,637200
2001-03-13,22,4.31,1.4,26,12,189.77,1.31,0.66,637200
2001-03-14,22,4.99,0,26,12,189.77,1.31,0.66,637200
2001-03-15,22,5.37,0,26,12,189.77,1.31,0.66,637200
2001-03-16,22,3.97,0,26,12,189.77,1.31,0.66,637200
2001-03-17,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-03-18,22,4.85,0,26,12,189.77,1.31,0.66,637200
2001-03-19,22,5.48,0,26,12,189.77,1.31,0.66,637200
2001-03-20,22,4.55,34,26,12,189.77,1.31,0.66,637200
2001-03-21,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-03-22,22,4.99,0,26,12,189.77,1.31,0.66,637200
2001-03-23,22,5.12,0,26,12,189.77,1.31,0.66,637200
2001-03-24,22,5.25,1.6,26,12,189.77,1.31,0.66,637200
2001-03-25,22,5.12,0,26,12,189.77,1.31,0.66,637200
2001-03-26,22,4.99,0.8,26,12,189.77,1.31,0.66,637200
2001-03-27,22,3.8,0.8,26,12,189.77,1.31,0.66,637200
2001-03-28,22,3.97,10,26,12,189.77,1.31,0.66,637200
2001-03-29,22,4.31,0,26,12,189.77,1.31,0.66,637200
2001-03-30,22,4.55,0,26,12,189.77,1.31,0.66,637200
2001-03-31,22,4.31,0,26,12,189.77,1.31,0.66,637200
2001-04-01,22,4.14,3.2,26,12,189.77,1.31,0.66,637200
2001-04-02,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-04-03,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-04-04,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-04-05,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-04-06,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-04-07,22,4.85,0,26,12,189.77,1.31,0.66,637200
2001-04-08,22,4.99,0,26,12,189.77,1.31,0.66,637200
2001-04-09,22,3.8,0,26,12,189.77,1.31,0.66,637200
2001-04-10,22,3.8,0.6,26,12,189.77,1.31,0.66,637200
2001-04-11,22,4.14,0,26,12,189.77,1.31,0.66,637200
2001-04-12,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-04-13,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-04-14,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-04-15,22,4.31,0,26,12,189.77,1.31,0.66,637200
2001-04-16,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-04-17,22,4.14,0,26,12,189.77,1.31,0.66,637200
2001-04-18,22,4.14,0,26,12,189.77,1.31,0.66,637200
2001-04-19,22,4.31,0,26,12,189.77,1.31,0.66,637200
2001-04-20,22,4.55,0,26,12,189.77,1.31,0.66,637200
2001-04-21,22,2.59,1.4,26,12,189.77,1.31,0.66,637200
2001-04-22,22,3.02,3.4,26,12,189.77,1.31,0.66,637200
2001-04-23,22,4.55,0,26,12,189.77,1.31,0.66,637200
2001-04-24,22,3.8,0,26,12,189.77,1.31,0.66,637200
2001-04-25,22,4.99,0,26,12,189.77,1.31,0.66,637200
2001-04-26,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-04-27,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-04-28,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-04-29,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-04-30,22,4.55,0,26,12,189.77,1.31,0.66,637200
2001-05-01,22,3.48,0,26,12,189.77,1.31,0.66,637200
2001-05-02,22,4.85,0,26,12,189.77,1.31,0.66,637200
2001-05-03,22,3.48,0,26,12,189.77,1.31,0.66,637200
2001-05-04,22,2.33,0,26,12,189.77,1.31,0.66,637200
2001-05-05,22,1.96,0,26,12,189.77,1.31,0.66,637200
2001-05-06,22,2.59,0,26,12,189.77,1.31,0.66,637200
2001-05-07,22,1.5,0,26,12,189.77,1.31,0.66,637200
2001-05-08,22,2.12,0,26,12,189.77,1.31,0.66,637200
2001-05-09,22,2.45,0,26,12,189.77,1.31,0.66,637200
2001-05-10,22,4.14,0,26,12,189.77,1.31,0.66,637200
2001-05-11,22,2.73,1.6,26,12,189.77,1.31,0.66,637200
2001-05-12,22,3.02,23.8,26,12,189.77,1.31,0.66,637200
2001-05-13,22,2.33,0.2,26,12,189.77,1.31,0.66,637200
2001-05-14,22,2.08,0,26,12,189.77,1.31,0.66,637200
2001-05-15,22,1.96,1.6,26,12,189.77,1.31,0.66,637200
2001-05-16,22,1.43,25.8,26,12,189.77,1.31,0.66,637200
2001-05-17,22,1.33,2,26,12,189.77,1.31,0.66,637200
2001-05-18,22,1.85,0,26,12,189.77,1.31,0.66,637200
2001-05-19,22,1.96,0,26,12,189.77,1.31,0.66,637200
2001-05-20,22,2.46,0,26,12,189.77,1.31,0.66,637200
2001-05-21,22,2.33,0,26,12,189.77,1.31,0.66,637200
2001-05-22,22,1.53,1,26,12,189.77,1.31,0.66,637200
2001-05-23,22,1.96,0,26,12,189.77,1.31,0.66,637200
2001-05-24,22,2.33,0,26,12,189.77,1.31,0.66,637200
2001-05-25,22,2.87,0,26,12,189.77,1.31,0.66,637200
2001-05-26,22,3.02,18.2,26,12,189.77,1.31,0.66,637200
2001-05-27,22,2.33,14,26,12,189.77,1.31,0.66,637200
2001-05-28,22,2.87,0.1,26,12,189.77,1.31,0.66,637200
2001-05-29,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-05-30,22,4.14,0,26,12,189.77,1.31,0.66,637200
2001-05-31,22,3.8,0,26,12,189.77,1.31,0.66,637200
2001-06-01,22,3.48,0,26,12,189.77,1.31,0.66,637200
2001-06-02,22,3.8,0,26,12,189.77,1.31,0.66,637200
2001-06-03,22,3.8,0,26,12,189.77,1.31,0.66,637200
2001-06-04,22,3.97,0,26,12,189.77,1.31,0.66,637200
2001-06-05,22,3.8,0,26,12,189.77,1.31,0.66,637200
2001-06-06,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-06-07,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-06-08,22,2.59,0,26,12,189.77,1.31,0.66,637200
2001-06-09,22,3.32,0.8,26,12,189.77,1.31,0.66,637200
2001-06-10,22,2.46,0,26,12,189.77,1.31,0.66,637200
2001-06-11,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-06-12,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-06-13,22,2.73,0,26,12,189.77,1.31,0.66,637200
2001-06-14,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-06-15,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-06-16,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-06-17,22,2.46,0,26,12,189.77,1.31,0.66,637200
2001-06-18,22,1.24,10,26,12,189.77,1.31,0.66,637200
2001-06-19,22,1.33,0.2,26,12,189.77,1.31,0.66,637200
2001-06-20,22,0.56,1.6,26,12,189.77,1.31,0.66,637200
2001-06-21,22,1.15,0,26,12,189.77,1.31,0.66,637200
2001-06-22,22,2.08,0,26,12,189.77,1.31,0.66,637200
2001-06-23,22,2.59,0,26,12,189.77,1.31,0.66,637200
2001-06-24,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-06-25,22,2.33,1,26,12,189.77,1.31,0.66,637200
2001-06-26,22,0.9,32.8,26,12,189.77,1.31,0.66,637200
2001-06-27,22,1.24,0,26,12,189.77,1.31,0.66,637200
2001-06-28,22,1.63,0,26,12,189.77,1.31,0.66,637200
2001-06-29,22,1.74,0,26,12,189.77,1.31,0.66,637200
2001-06-30,22,2.73,0,26,12,189.77,1.31,0.66,637200
2001-07-01,22,2.87,0,26,12,189.77,1.31,0.66,637200
2001-07-02,22,2.59,0,26,12,189.77,1.31,0.66,637200
2001-07-03,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-07-04,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-07-05,22,3.48,0,26,12,189.77,1.31,0.66,637200
2001-07-06,22,2.21,0,26,12,189.77,1.31,0.66,637200
2001-07-07,22,2.33,0,26,12,189.77,1.31,0.66,637200
2001-07-08,22,2.73,0,26,12,189.77,1.31,0.66,637200
2001-07-09,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-07-10,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-07-11,22,3.02,3.4,26,12,189.77,1.31,0.66,637200
2001-07-12,22,1.63,0,26,12,189.77,1.31,0.66,637200
2001-07-13,22,1.74,0,26,12,189.77,1.31,0.66,637200
2001-07-14,22,2.46,0,26,12,189.77,1.31,0.66,637200
2001-07-15,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-07-16,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-07-17,22,2.59,0,26,12,189.77,1.31,0.66,637200
2001-07-18,22,2.87,0,26,12,189.77,1.31,0.66,637200
2001-07-19,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-07-20,22,2.87,0,26,12,189.77,1.31,0.66,637200
2001-07-21,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-07-22,22,1.63,0,26,12,189.77,1.31,0.66,637200
2001-07-23,22,1.63,1.1,26,12,189.77,1.31,0.66,637200
2001-07-24,22,2.46,0,26,12,189.77,1.31,0.66,637200
2001-07-25,22,2.87,14.5,26,12,189.77,1.31,0.66,637200
2001-07-26,22,2.73,2.6,26,12,189.77,1.31,0.66,637200
2001-07-27,22,2.08,17.8,26,12,189.77,1.31,0.66,637200
2001-07-28,22,0.82,1,26,12,189.77,1.31,0.66,637200
2001-07-29,22,1.43,0,26,12,189.77,1.31,0.66,637200
2001-07-30,22,2.87,0,26,12,189.77,1.31,0.66,637200
2001-07-31,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-08-01,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-08-02,22,3.48,0,26,12,189.77,1.31,0.66,637200
2001-08-03,22,3.48,0,26,12,189.77,1.31,0.66,637200
2001-08-04,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-08-05,22,3.48,0,26,12,189.77,1.31,0.66,637200
2001-08-06,22,3.8,0,26,12,189.77,1.31,0.66,637200
2001-08-07,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-08-08,22,2.87,0,26,12,189.77,1.31,0.66,637200
2001-08-09,22,2.73,0,26,12,189.77,1.31,0.66,637200
2001-08-10,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-08-11,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-08-12,22,2.73,0,26,12,189.77,1.31,0.66,637200
2001-08-13,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-08-14,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-08-15,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-08-16,22,2.73,0,26,12,189.77,1.31,0.66,637200
2001-08-17,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-08-18,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-08-19,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-08-20,22,3.8,0,26,12,189.77,1.31,0.66,637200
2001-08-21,22,3.48,0,26,12,189.77,1.31,0.66,637200
2001-08-22,22,3.02,8,26,12,189.77,1.31,0.66,637200
2001-08-23,22,1.74,9.8,26,12,189.77,1.31,0.66,637200
2001-08-24,22,2.08,0.2,26,12,189.77,1.31,0.66,637200
2001-08-25,22,2.59,1.8,26,12,189.77,1.31,0.66,637200
2001-08-26,22,2.87,0,26,12,189.77,1.31,0.66,637200
2001-08-27,22,2.73,22,26,12,189.77,1.31,0.66,637200
2001-08-28,22,3.64,2.2,26,12,189.77,1.31,0.66,637200
2001-08-29,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-08-30,22,3.97,0,26,12,189.77,1.31,0.66,637200
2001-08-31,22,2.33,0,26,12,189.77,1.31,0.66,637200
2001-09-01,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-09-02,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-09-03,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-09-04,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-09-05,22,3.97,0,26,12,189.77,1.31,0.66,637200
2001-09-06,22,3.48,0,26,12,189.77,1.31,0.66,637200
2001-09-07,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-09-08,22,3.97,0,26,12,189.77,1.31,0.66,637200
2001-09-09,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-09-10,22,3.8,0,26,12,189.77,1.31,0.66,637200
2001-09-11,22,2.59,0,26,12,189.77,1.31,0.66,637200
2001-09-12,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-09-13,22,3.97,6.2,26,12,189.77,1.31,0.66,637200
2001-09-14,22,2.59,11.8,26,12,189.77,1.31,0.66,637200
2001-09-15,22,2.46,0.2,26,12,189.77,1.31,0.66,637200
2001-09-16,22,1.85,0,26,12,189.77,1.31,0.66,637200
2001-09-17,22,1.15,0,26,12,189.77,1.31,0.66,637200
2001-09-18,22,1.24,0,26,12,189.77,1.31,0.66,637200
2001-09-19,22,1.96,0,26,12,189.77,1.31,0.66,637200
2001-09-20,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-09-21,22,2.73,2.4,26,12,189.77,1.31,0.66,637200
2001-09-22,22,3.02,6.8,26,12,189.77,1.31,0.66,637200
2001-09-23,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-09-24,22,4.85,0,26,12,189.77,1.31,0.66,637200
2001-09-25,22,3.48,1,26,12,189.77,1.31,0.66,637200
2001-09-26,22,3.64,0.8,26,12,189.77,1.31,0.66,637200
2001-09-27,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-09-28,22,4.14,0,26,12,189.77,1.31,0.66,637200
2001-09-29,22,3.8,0,26,12,189.77,1.31,0.66,637200
2001-09-30,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-10-01,22,4.31,33,26,12,189.77,1.31,0.66,637200
2001-10-02,22,2.08,0,26,12,189.77,1.31,0.66,637200
2001-10-03,22,2.73,0,26,12,189.77,1.31,0.66,637200
2001-10-04,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-10-05,22,3.8,0,26,12,189.77,1.31,0.66,637200
2001-10-06,22,3.97,0,26,12,189.77,1.31,0.66,637200
2001-10-07,22,3.8,6,26,12,189.77,1.31,0.66,637200
2001-10-08,22,2.33,11,26,12,189.77,1.31,0.66,637200
2001-10-09,22,3.48,12.8,26,12,189.77,1.31,0.66,637200
2001-10-10,22,3.97,6,26,12,189.77,1.31,0.66,637200
2001-10-11,22,3.02,0.2,26,12,189.77,1.31,0.66,637200
2001-10-12,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-10-13,22,3.97,0,26,12,189.77,1.31,0.66,637200
2001-10-14,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-10-15,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-10-16,22,2.73,0,26,12,189.77,1.31,0.66,637200
2001-10-17,22,3.8,25.4,26,12,189.77,1.31,0.66,637200
2001-10-18,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-10-19,22,3.32,4.8,26,12,189.77,1.31,0.66,637200
2001-10-20,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-10-21,22,3.02,27,26,12,189.77,1.31,0.66,637200
2001-10-22,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-10-23,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-10-24,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-10-25,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-10-26,22,3.8,0,26,12,189.77,1.31,0.66,637200
2001-10-27,22,4.31,0,26,12,189.77,1.31,0.66,637200
2001-10-28,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-10-29,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-10-30,22,5.25,0,26,12,189.77,1.31,0.66,637200
2001-10-31,22,4.99,0,26,12,189.77,1.31,0.66,637200
2001-11-01,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-11-02,22,4.31,2.1,26,12,189.77,1.31,0.66,637200
2001-11-03,22,3.17,1.4,26,12,189.77,1.31,0.66,637200
2001-11-04,22,2.33,6,26,12,189.77,1.31,0.66,637200
2001-11-05,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-11-06,22,3.48,0,26,12,189.77,1.31,0.66,637200
2001-11-07,22,4.99,0,26,12,189.77,1.31,0.66,637200
2001-11-08,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-11-09,22,4.85,5.7,26,12,189.77,1.31,0.66,637200
2001-11-10,22,4.71,0.7,26,12,189.77,1.31,0.66,637200
2001-11-11,22,3.8,57,26,12,189.77,1.31,0.66,637200
2001-11-12,22,3.17,1.1,26,12,189.77,1.31,0.66,637200
2001-11-13,22,3.32,0.4,26,12,189.77,1.31,0.66,637200
2001-11-14,22,3.64,7,26,12,189.77,1.31,0.66,637200
2001-11-15,22,3.32,0,26,12,189.77,1.31,0.66,637200
2001-11-16,22,3.48,0,26,12,189.77,1.31,0.66,637200
2001-11-17,22,3.17,0.4,26,12,189.77,1.31,0.66,637200
2001-11-18,22,4.14,0,26,12,189.77,1.31,0.66,637200
2001-11-19,22,4.55,50,26,12,189.77,1.31,0.66,637200
2001-11-20,22,3.97,0,26,12,189.77,1.31,0.66,637200
2001-11-21,22,3.48,0,26,12,189.77,1.31,0.66,637200
2001-11-22,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-11-23,22,3.48,16.4,26,12,189.77,1.31,0.66,637200
2001-11-24,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-11-25,22,3.8,0,26,12,189.77,1.31,0.66,637200
2001-11-26,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-11-27,22,3.8,0,26,12,189.77,1.31,0.66,637200
2001-11-28,22,3.97,28,26,12,189.77,1.31,0.66,637200
2001-11-29,22,3.97,3.4,26,12,189.77,1.31,0.66,637200
2001-11-30,22,2.73,4.8,26,12,189.77,1.31,0.66,637200
2001-12-01,22,2.73,0,26,12,189.77,1.31,0.66,637200
2001-12-02,22,3.48,0,26,12,189.77,1.31,0.66,637200
2001-12-03,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-12-04,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-12-05,22,3.97,37,26,12,189.77,1.31,0.66,637200
2001-12-06,22,3.32,2,26,12,189.77,1.31,0.66,637200
2001-12-07,22,4.71,0.8,26,12,189.77,1.31,0.66,637200
2001-12-08,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-12-09,22,3.64,48.2,26,12,189.77,1.31,0.66,637200
2001-12-10,22,3.8,0.4,26,12,189.77,1.31,0.66,637200
2001-12-11,22,4.14,10.5,26,12,189.77,1.31,0.66,637200
2001-12-12,22,3.64,0.2,26,12,189.77,1.31,0.66,637200
2001-12-13,22,3.48,35,26,12,189.77,1.31,0.66,637200
2001-12-14,22,2.73,21.8,26,12,189.77,1.31,0.66,637200
2001-12-15,22,3.48,15.6,26,12,189.77,1.31,0.66,637200
2001-12-16,22,3.64,0,26,12,189.77,1.31,0.66,637200
2001-12-17,22,4.71,0,26,12,189.77,1.31,0.66,637200
2001-12-18,22,4.14,0,26,12,189.77,1.31,0.66,637200
2001-12-19,22,3.97,0,26,12,189.77,1.31,0.66,637200
2001-12-20,22,4.21,0,26,12,189.77,1.31,0.66,637200
2001-12-21,22,3.17,0,26,12,189.77,1.31,0.66,637200
2001-12-22,22,3.8,29,26,12,189.77,1.31,0.66,637200
2001-12-23,22,3.17,19,26,12,189.77,1.31,0.66,637200
2001-12-24,22,3.48,0,26,12,189.77,1.31,0.66,637200
2001-12-25,22,3.02,0,26,12,189.77,1.31,0.66,637200
2001-12-26,22,3.48,0.2,26,12,189.77,1.31,0.66,637200
2001-12-27,22,4.31,0,26,12,189.77,1.31,0.66,637200
2001-12-28,22,3.64,1.2,26,12,189.77,1.31,0.66,637200
2001-12-29,22,3.02,65.2,26,12,189.77,1.31,0.66,637200
2001-12-30,22,3.97,0,26,12,189.77,1.31,0.66,637200
2001-12-31,22,4.31,0.4,26,12,189.77,1.31,0.66,637200
2002-01-01,22,3.64,15.4,26,12,189.77,1.31,0.66,637200
2002-01-02,22,4.71,0,26,12,189.77,1.31,0.66,637200
2002-01-03,22,4.71,0,26,12,189.77,1.31,0.66,637200
2002-01-04,22,5.12,0,26,12,189.77,1.31,0.66,637200
2002-01-05,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-01-06,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-01-07,22,3.8,0,26,12,189.77,1.31,0.66,637200
2002-01-08,22,4.14,53.8,26,12,189.77,1.31,0.66,637200
2002-01-09,22,3.48,4.8,26,12,189.77,1.31,0.66,637200
2002-01-10,22,3.32,4,26,12,189.77,1.31,0.66,637200
2002-01-11,22,3.17,12.8,26,12,189.77,1.31,0.66,637200
2002-01-12,22,3.48,72.8,26,12,189.77,1.31,0.66,637200
2002-01-13,22,3.17,38.6,26,12,189.77,1.31,0.66,637200
2002-01-14,22,2.59,41.4,26,12,189.77,1.31,0.66,637200
2002-01-15,22,4.14,20.4,26,12,189.77,1.31,0.66,637200
2002-01-16,22,2.73,0,26,12,189.77,1.31,0.66,637200
2002-01-17,22,3.17,0,26,12,189.77,1.31,0.66,637200
2002-01-18,22,2.59,0,26,12,189.77,1.31,0.66,637200
2002-01-19,22,3.48,0,26,12,189.77,1.31,0.66,637200
2002-01-20,22,3.32,0,26,12,189.77,1.31,0.66,637200
2002-01-21,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-01-22,22,3.64,11.2,26,12,189.77,1.31,0.66,637200
2002-01-23,22,3.64,0,26,12,189.77,1.31,0.66,637200
2002-01-24,22,3.64,0,26,12,189.77,1.31,0.66,637200
2002-01-25,22,3.64,12.6,26,12,189.77,1.31,0.66,637200
2002-01-26,22,3.64,0.4,26,12,189.77,1.31,0.66,637200
2002-01-27,22,4.31,31.6,26,12,189.77,1.31,0.66,637200
2002-01-28,22,3.64,21,26,12,189.77,1.31,0.66,637200
2002-01-29,22,3.97,0,26,12,189.77,1.31,0.66,637200
2002-01-30,22,4.71,0,26,12,189.77,1.31,0.66,637200
2002-01-31,22,4.71,0,26,12,189.77,1.31,0.66,637200
2002-02-01,22,4.31,69.4,26,12,189.77,1.31,0.66,637200
2002-02-02,22,3.17,0,26,12,189.77,1.31,0.66,637200
2002-02-03,22,3.32,0,26,12,189.77,1.31,0.66,637200
2002-02-04,22,3.64,0,26,12,189.77,1.31,0.66,637200
2002-02-05,22,3.8,0,26,12,189.77,1.31,0.66,637200
2002-02-06,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-02-07,22,2.82,31.8,26,12,189.77,1.31,0.66,637200
2002-02-08,22,4.31,16.8,26,12,189.77,1.31,0.66,637200
2002-02-09,22,3.32,0,26,12,189.77,1.31,0.66,637200
2002-02-10,22,3.8,0,26,12,189.77,1.31,0.66,637200
2002-02-11,22,4.14,0,26,12,189.77,1.31,0.66,637200
2002-02-12,22,4.14,0,26,12,189.77,1.31,0.66,637200
2002-02-13,22,4.31,4.8,26,12,189.77,1.31,0.66,637200
2002-02-14,22,3.32,11.4,26,12,189.77,1.31,0.66,637200
2002-02-15,22,3.97,24,26,12,189.77,1.31,0.66,637200
2002-02-16,22,3.97,0,26,12,189.77,1.31,0.66,637200
2002-02-17,22,3.97,0,26,12,189.77,1.31,0.66,637200
2002-02-18,22,3.97,0,26,12,189.77,1.31,0.66,637200
2002-02-19,22,3.97,0,26,12,189.77,1.31,0.66,637200
2002-02-20,22,3.48,12.6,26,12,189.77,1.31,0.66,637200
2002-02-21,22,3.48,23.6,26,12,189.77,1.31,0.66,637200
2002-02-22,22,3.8,6.1,26,12,189.77,1.31,0.66,637200
2002-02-23,22,3.64,0.2,26,12,189.77,1.31,0.66,637200
2002-02-24,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-02-25,22,4.14,0,26,12,189.77,1.31,0.66,637200
2002-02-26,22,3.64,4.6,26,12,189.77,1.31,0.66,637200
2002-02-27,22,3.17,2,26,12,189.77,1.31,0.66,637200
2002-02-28,22,3.02,25.8,26,12,189.77,1.31,0.66,637200
2002-03-01,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-03-02,22,4.71,0,26,12,189.77,1.31,0.66,637200
2002-03-03,22,4.71,0,26,12,189.77,1.31,0.66,637200
2002-03-04,22,4.71,0,26,12,189.77,1.31,0.66,637200
2002-03-05,22,4.71,0,26,12,189.77,1.31,0.66,637200
2002-03-06,22,4.85,0,26,12,189.77,1.31,0.66,637200
2002-03-07,22,5.12,0,26,12,189.77,1.31,0.66,637200
2002-03-08,22,3.97,15.4,26,12,189.77,1.31,0.66,637200
2002-03-09,22,4.99,0,26,12,189.77,1.31,0.66,637200
2002-03-10,22,5.37,0,26,12,189.77,1.31,0.66,637200
2002-03-11,22,3.8,0,26,12,189.77,1.31,0.66,637200
2002-03-12,22,3.97,0,26,12,189.77,1.31,0.66,637200
2002-03-13,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-03-14,22,4.99,0,26,12,189.77,1.31,0.66,637200
2002-03-15,22,4.55,0,26,12,189.77,1.31,0.66,637200
2002-03-16,22,4.31,0,26,12,189.77,1.31,0.66,637200
2002-03-17,22,3.48,0,26,12,189.77,1.31,0.66,637200
2002-03-18,22,5.25,0,26,12,189.77,1.31,0.66,637200
